case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_ids,n_txns,exposure_usd,connected_card_ids,actions_taken,report_filed,analyst_notes
CC-5103,C10890,C10890-K1,2016-10-21 11:25:28,2016-10-25 18:25:28,confirmed_fraud,out_of_region_use,3382140,3382140,1,226.02,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5103: cardholder C10890 reported unrecognized activity on card C10890-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $226.02 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5104,C01521,C01521-K2,2016-10-21 11:32:37,2016-10-25 05:32:37,confirmed_fraud,card_not_present_fraud,3380988,3380988,1,1.36,,CREATE_CASE|BLOCK_CARD,No,Case CC-5104: cardholder C01521 reported unrecognized activity on card C01521-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $1.36 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-5105,C11309,C11309-K1,2016-10-21 12:04:06,2016-10-24 00:04:06,confirmed_fraud,card_not_present_new_device,3383299,3383299,1,35.06,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5105: cardholder C11309 reported unrecognized activity on card C11309-K1. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $35.06 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-5106,C04965,C04965-K2,2016-10-21 12:50:29,2016-10-24 02:50:29,confirmed_fraud,card_not_present_new_device,3383702,3383702|3383714|3383748,3,35.95,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5106: cardholder C04965 reported unrecognized activity on card C04965-K2. 3 transaction(s) between 2016-10-21 and 2016-10-21 totaling $35.95 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-5107,C11227,C11227-K2,2016-10-21 13:02:48,2016-10-27 04:02:48,confirmed_fraud,account_takeover,3383826,3383826|3383839,2,267.79,,CREATE_CASE|BLOCK_CARD,No,Case CC-5107: cardholder C11227 reported unrecognized activity on card C11227-K2. 2 transaction(s) between 2016-10-21 and 2016-10-21 totaling $267.79 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-5108,C01982,C01982-K2,2016-10-21 13:29:41,2016-10-25 22:29:41,confirmed_fraud,out_of_region_use,3382983,3382983,1,116.97,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5108: cardholder C01982 reported unrecognized activity on card C01982-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $116.97 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5109,C12028,C12028-K2,2016-10-21 13:52:46,2016-10-25 22:52:46,confirmed_fraud,card_not_present_new_device,3373051,3373051|3377751|3383061,3,188.29,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5109: cardholder C12028 reported unrecognized activity on card C12028-K2. 3 transaction(s) between 2016-10-17 and 2016-10-20 totaling $188.29 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Moto G (4) Build/NPJS25.93-14-10 on chrome generic. Card blocked and reissued. Customer reimbursed."
CC-5110,C00978,C00978-K1,2016-10-21 14:00:41,2016-10-24 22:00:41,confirmed_fraud,card_not_present_new_device,3382877,3382877,1,37.82,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5110: cardholder C00978 reported unrecognized activity on card C00978-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $37.82 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 65.0. Card blocked and reissued. Customer reimbursed."
CC-5111,C05704,C05704-K2,2016-10-21 16:01:26,2016-10-22 23:01:26,confirmed_fraud,card_not_present_new_device,3383093,3383093,1,49.92,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5111: cardholder C05704 reported unrecognized activity on card C05704-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $49.92 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Trident/7.0 on ie 11.0 for desktop. Card blocked and reissued. Customer reimbursed."
CC-5112,C10843,C10843-K1,2016-10-21 17:31:22,2016-10-25 17:31:22,confirmed_fraud,account_takeover,3376676,3376676|3377334|3377336|3381960,4,1770.07,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-5112: cardholder C10843 reported unrecognized activity on card C10843-K1. 4 transaction(s) between 2016-10-18 and 2016-10-20 totaling $1,770.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-5113,C06658,C06658-K1,2016-10-21 18:50:05,2016-10-23 18:50:05,confirmed_fraud,account_takeover,3382217,3382217,1,97.04,,CREATE_CASE|BLOCK_CARD,No,Case CC-5113: cardholder C06658 reported unrecognized activity on card C06658-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $97.04 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-5114,C07523,C07523-K1,2016-10-21 19:13:32,2016-10-22 12:13:32,cleared,none,,3384107,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-5114: model scored a $632.02 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-5115,C03394,C03394-K2,2016-10-21 19:29:36,2016-10-26 14:29:36,confirmed_fraud,account_takeover,3382161,3382161|3382981|3383105|3383115|3384310|3384372,6,1247.23,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-5115: cardholder C03394 reported unrecognized activity on card C03394-K2. 6 transaction(s) between 2016-10-20 and 2016-10-21 totaling $1,247.23 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-5116,C02231,C02231-K1,2016-10-21 20:29:52,2016-10-23 10:29:52,confirmed_fraud,card_not_present_new_device,3382951,3382951|3383692|3383704|3383716|3384026|3384027|3384028|3384033,8,1109.93,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-5116: cardholder C02231 reported unrecognized activity on card C02231-K1. 8 transaction(s) between 2016-10-20 and 2016-10-21 totaling $1,109.93 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SAMSUNG SM-J327T1 Build/NRD90M on samsung browser 6.4. Card blocked and reissued. Customer reimbursed."
CC-5117,C11743,C11743-K2,2016-10-21 20:33:10,2016-10-26 21:33:10,confirmed_fraud,card_not_present_fraud,3382784,3382784,1,99.94,,CREATE_CASE|BLOCK_CARD,No,Case CC-5117: cardholder C11743 reported unrecognized activity on card C11743-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $99.94 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-5118,C06630,C06630-K2,2016-10-21 20:47:45,2016-10-24 23:47:45,confirmed_fraud,card_not_present_new_device,3383181,3383181|3383246,2,170.04,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5118: cardholder C06630 reported unrecognized activity on card C06630-K2. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $170.04 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed."
CC-5119,C03278,C03278-K2,2016-10-21 21:15:01,2016-10-26 19:15:01,confirmed_fraud,out_of_region_use,3382210,3382210|3382231|3382275|3382319,4,3331.75,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-5119: cardholder C03278 reported unrecognized activity on card C03278-K2. 4 transaction(s) between 2016-10-20 and 2016-10-20 totaling $3,331.75 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5120,C12193,C12193-K1,2016-10-21 21:58:10,2016-10-27 17:58:10,confirmed_fraud,account_takeover,3380545,3380545|3384593|3384604|3384959|3384960|3384968,6,2650.82,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-5120: cardholder C12193 reported unrecognized activity on card C12193-K1. 6 transaction(s) between 2016-10-20 and 2016-10-21 totaling $2,650.82 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed."
CC-5121,C05245,C05245-K2,2016-10-21 23:12:46,2016-10-23 23:12:46,confirmed_fraud,card_not_present_new_device,3377039,3377039|3377109|3377149|3383078|3383133,5,615.33,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5121: cardholder C05245 reported unrecognized activity on card C05245-K2. 5 transaction(s) between 2016-10-18 and 2016-10-20 totaling $615.33 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-5122,C00294,C00294-K2,2016-10-21 23:18:40,2016-10-26 15:18:40,confirmed_fraud,card_not_present_new_device,3381910,3381910|3382573|3382658|3382831|3383335|3383920|3384502,7,321.36,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5122: cardholder C00294 reported unrecognized activity on card C00294-K2. 7 transaction(s) between 2016-10-20 and 2016-10-21 totaling $321.36 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-G935F Build/NRD90M on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-5123,C12982,C12982-K1,2016-10-21 23:21:48,2016-10-26 21:21:48,confirmed_fraud,card_not_present_fraud,3382735,3382735|3382737,2,132.04,,CREATE_CASE|BLOCK_CARD,No,Case CC-5123: cardholder C12982 reported unrecognized activity on card C12982-K1. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $132.04 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-5124,C03040,C03040-K2,2016-10-22 00:22:41,2016-10-26 21:22:41,confirmed_fraud,card_not_present_new_device,3375769,3375769|3375817|3376991|3377018|3377035|3377046|3377056|3377096|3382742,9,1974.91,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-5124: cardholder C03040 reported unrecognized activity on card C03040-K2. 9 transaction(s) between 2016-10-18 and 2016-10-20 totaling $1,974.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-5125,C11859,C11859-K1,2016-10-22 00:44:48,2016-10-24 20:44:48,confirmed_fraud,card_not_present_fraud,3385533,3385533,1,8.48,,CREATE_CASE|BLOCK_CARD,No,Case CC-5125: cardholder C11859 reported unrecognized activity on card C11859-K1. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $8.48 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a XT890 Build/9.8.2I-50_SML-25 on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.
CC-5126,C05192,C05192-K2,2016-10-22 01:03:02,2016-10-23 13:03:02,confirmed_fraud,out_of_region_use,3384175,3384175,1,91.99,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5126: cardholder C05192 reported unrecognized activity on card C05192-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $91.99 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5127,C04828,C04828-K2,2016-10-22 01:23:38,2016-10-25 17:23:38,confirmed_fraud,out_of_region_use,3384859,3384859,1,33.89,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5127: cardholder C04828 reported unrecognized activity on card C04828-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $33.89 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5128,C06962,C06962-K2,2016-10-22 02:55:04,2016-10-24 00:55:04,confirmed_fraud,card_not_present_new_device,3364732,3364732|3368561|3373716|3377838|3379869|3383470,6,115.15,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5128: cardholder C06962 reported unrecognized activity on card C06962-K2. 6 transaction(s) between 2016-10-14 and 2016-10-21 totaling $115.15 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-5129,C04844,C04844-K1,2016-10-22 05:18:34,2016-10-23 01:18:34,cleared,none,,3386470,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-5129: model scored a $99.98 transaction at 0.88. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-5130,C11844,C11844-K2,2016-10-22 05:54:34,2016-10-22 23:54:34,confirmed_fraud,card_not_present_fraud,3383271,3383271,1,85.07,,CREATE_CASE|BLOCK_CARD,No,Case CC-5130: cardholder C11844 reported unrecognized activity on card C11844-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $85.07 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.
CC-5131,C03341,C03341-K2,2016-10-22 06:07:40,2016-10-27 23:07:40,confirmed_fraud,account_takeover,3386025,3386025,1,29.02,,CREATE_CASE|BLOCK_CARD,No,Case CC-5131: cardholder C03341 reported unrecognized activity on card C03341-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $29.02 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-5132,C08540,C08540-K1,2016-10-22 06:32:42,2016-10-25 03:32:42,cleared,none,,3386736,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-5132: model scored a $311.89 transaction at 0.82. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-5133,C02573,C02573-K2,2016-10-22 06:55:52,2016-10-25 23:55:52,confirmed_fraud,out_of_region_use,3386211,3386211,1,57.88,,CREATE_CASE|BLOCK_CARD,No,"Case CC-5133: cardholder C02573 reported unrecognized activity on card C02573-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $57.88 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-5134,C04903,C04903-K1,2016-10-22 07:07:45,2016-10-25 02:07:45,cleared,none,,3386588,1,0.00,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-5134: model scored a $150.00 transaction at 0.96. Cardholder confirmed travel to the billing region in question. Alert cleared.
